kappa,r_leak,hist_x,hist_y,E_x,E_y,D_world_abs,D_world_hat,D_bnd_red_abs,D_bnd_red_hat,D_tr_full_abs,D_tr_full_hat,D_tr_red_abs,D_tr_red_hat,retention_full,retention_red,floor_x,floor_y,ceil_x,ceil_y,int_x,int_y
0.05,200.0,n0_a0.65_pulse,n2_a0.65_pulse,195.00000000000017,195.00000000000017,6.232010569127183,0.5691868197186957,7.632622982996697,0.5721924508412177,0.002338965031557788,1.414213562373095,0.0028646354267646674,1.0,2.4846210653156544,1.7476637423821904,0.9903333333333333,0.9903333333333333,0.0,0.0,0.007166666666666667,0.007166666666666667
0.05,200.0,n0_a0.65_pulse,n2_a1_sus,195.00000000000017,300.0,14.70770472048276,0.812220038305288,14.375019345155756,0.9178618936108098,0.004189732017701291,1.0883898422243303,0.0029760299538152553,1.0388861095585895,1.3400184566921984,1.131854494439984,0.9903333333333333,0.9206666666666666,0.0,0.0,0.007166666666666667,0.05333333333333334
0.05,200.0,n0_a0.65_pulse,n2_a1_pulse,195.00000000000017,300.0,9.721563881874156,0.5771333149558809,7.759869570627601,0.5633791243376096,0.0044882228733497,1.0756981523840237,0.0028646354267646674,1.0,1.8638642485337302,1.7750036463913095,0.9903333333333333,0.9646666666666667,0.0,0.007,0.007166666666666667,0.014333333333333333
0.05,200.0,n0_a0.65_pulse,n2_a1.5_sus,195.00000000000017,450.0,22.59337142796175,0.8317993575665761,20.123466116599047,0.856604654333629,0.011498958305407559,1.0105068720746424,0.009091958782279384,1.0536660927663393,1.2148444969119405,1.2300494603149321,0.9903333333333333,0.837,0.0,0.03983333333333333,0.007166666666666667,0.07633333333333334
0.05,200.0,n0_a0.65_pulse,n2_a1.5_pulse,195.00000000000017,450.0,17.16472911391561,0.6793376823046746,11.985139300353229,0.5800937092770554,0.008290546351914908,1.0202221712766615,0.00513871890735205,1.2008075206751518,1.5017894603101147,2.070023345317197,0.9903333333333333,0.875,0.0,0.018,0.007166666666666667,0.0745
0.05,200.0,n0_a1_sus,n0_a1_pulse,300.0,300.0,15.602907772940434,0.8616568383618992,19.32649810570668,0.9221350227327026,0.005676904219921333,1.36059094054589,0.009498322431906365,1.324821184299351,1.5790403789198926,1.4366889356108687,0.9206666666666666,0.9646666666666667,0.0,0.007,0.05333333333333334,0.014333333333333333
0.05,200.0,n0_a1_sus,n0_a1.5_sus,300.0,450.0,9.054014938593898,0.3333333333333335,10.4792127124906,0.3333333333333334,0.008813375676249853,0.7745029115235426,0.009050474564603452,0.6546039348828739,2.3235087345706265,1.9638118046486213,0.9206666666666666,0.837,0.0,0.03983333333333333,0.05333333333333334,0.07633333333333334
0.05,200.0,n0_a1_sus,n0_a1.5_pulse,300.0,450.0,20.347737878943676,0.8053133258956127,25.62235138503517,0.8323565345042379,0.008990326086020725,1.106336013409628,0.012494226716891736,1.1532537788725128,1.373795736186582,1.3855285938968513,0.9206666666666666,0.875,0.0,0.018,0.05333333333333334,0.0745
0.05,200.0,n0_a1_sus,n2_a0.65_sus,300.0,195.00000000000105,7.770106506212615,0.42909728771771444,11.324677557979314,0.5403400937019333,0.0038493610045799063,0.9999697829690438,0.006230266069996372,1.0,2.3304034110485525,1.850686283797456,0.9206666666666666,0.9993333333333333,0.0,0.0,0.05333333333333334,0.0
0.05,200.0,n0_a1_sus,n2_a0.65_pulse,300.0,195.00000000000017,14.70770472048276,0.812220038305288,16.177212086766676,0.7718715389508417,0.004189732017701291,1.0883898422243303,0.006230266069996372,1.0,1.3400184566921984,1.2955523678969165,0.9206666666666666,0.9903333333333333,0.0,0.0,0.05333333333333334,0.007166666666666667
