k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
7211,7.211,0.0,8.336810806308204e-08,0,1,0.0,0.0012940221060043432,0,1,,
7212,7.212,0.0,7.930219745455887e-08,0,1,0.0,0.0012309119031857134,0,1,,
7213,7.213,0.0,7.543458364634203e-08,0,1,0.0,0.0011708796212784249,0,1,,
7214,7.214,0.0,7.17555955893609e-08,0,1,0.0,0.0011137751483082901,0,1,,
7215,7.215,0.0,6.825603389717375e-08,0,1,0.0,0.0010594556933484923,0,1,,
7216,7.216,0.0,6.492714784270981e-08,0,1,0.0,0.0010077854294678913,0,1,,
7217,7.2170000000000005,0.0,6.176061347689362e-08,0,1,0.0,0.0009586351540929472,0,1,,
7218,7.218,0.0,5.874851281443656e-08,0,1,0.0,0.0009118819659339874,0,1,,
7219,7.219,0.0,5.5883314034749314e-08,0,1,0.0,0.0008674089576679666,0,1,,
7220,7.22,0.0,5.3157852648467266e-08,0,1,0.0,0.0008251049236092641,0,1,,
7221,7.221,0.0,5.0565313582495274e-08,0,1,0.0,0.0007848640816375458,0,1,,
7222,7.222,0.0,4.809921413877512e-08,0,1,0.0,0.0007465858086873642,0,1,,
7223,7.223,0.0,4.575338778416366e-08,0,1,0.0,0.0007101743891380816,0,1,,
7224,7.224,0.0,4.3521968730887995e-08,0,1,0.0,0.0006755387754749635,0,1,,
7225,7.2250000000000005,0.0,4.139937726902066e-08,0,1,0.0,0.0006425923606229666,0,1,,
7226,7.226,0.0,3.938030581429846e-08,0,1,0.0,0.0006112527613839398,0,1,,
7227,7.227,0.0,3.745970563639725e-08,0,1,0.0,0.0005814416124357173,0,1,,
7228,7.228,0.0,3.563277423447631e-08,0,1,0.0,0.0005530843703779946,0,1,,
7229,7.229,0.0,3.389494332842477e-08,0,1,0.0,0.0005261101273349995,0,1,,
7230,7.23,0.0,3.224186743578181e-08,0,1,0.0,0.0005004514336488689,0,1,,
7231,7.231,0.0,3.066941300576704e-08,0,1,0.0,0.00047604412922037085,0,1,,
7232,7.232,0.0,2.9173648083250495e-08,0,1,0.0,0.0004528271830752369,0,1,,
7233,7.2330000000000005,0.0,2.7750832476816727e-08,0,1,0.0,0.00043074254075493705,0,1,,
7234,7.234,0.0,2.63974084063381e-08,0,1,0.0,0.00040973497915029413,0,1,,
