k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
6816,6.816,0.0,0.40657151036251554,0,1,0.0,0.04504968215418331,0,1,,
6817,6.817,0.0,0.38674278382052174,0,1,0.0,0.04285258322946388,0,1,,
6818,6.8180000000000005,0.0,0.36788111568339893,0,1,0.0,0.04076263808373187,0,1,,
6819,6.819,0.0,0.34993934195620013,0,1,0.0,0.03877462076551916,0,1,,
6820,6.82,0.0,0.3328725988591548,0,1,0.0,0.036883560196018225,0,1,,
6821,6.821,0.0,0.31663821064485087,0,1,0.0,0.03508472773879586,0,1,,
6822,6.822,0.0,0.30119558288663734,0,1,0.0,0.03337362537573903,0,1,,
6823,6.823,0.0,0.28650610097141316,0,1,0.0,0.03174597445966666,0,1,,
6824,6.824,0.0,0.2725330335429808,0,1,0.0,0.030197705015483085,0,1,,
6825,6.825,0.0,0.2592414406545234,0,1,0.0,0.028724945563120302,0,1,,
6826,6.8260000000000005,0.0,0.24659808640053832,0,1,0.0,0.027324013436821264,0,1,,
6827,6.827,0.0,0.2345713558097614,0,1,0.0,0.02599140557655727,0,1,,
6828,6.828,0.0,0.22313117579127156,0,1,0.0,0.02472378976855322,0,1,,
6829,6.829,0.0,0.2122489399360989,0,1,0.0,0.02351799631301752,0,1,,
6830,6.83,0.0,0.20189743698630197,0,1,0.0,0.02237101009824157,0,1,,
6831,6.831,0.0,0.1920507827926492,0,1,0.0,0.02127996306124999,0,1,,
6832,6.832,0.0,0.18268435559076332,0,1,0.0,0.020242127016149282,0,1,,
6833,6.833,0.0,0.17377473443388558,0,1,0.0,0.019254906832242038,0,1,,
6834,6.8340000000000005,0.0,0.1652996406283094,0,1,0.0,0.01831583394484846,0,1,,
6835,6.835,0.0,0.1572378820250416,0,1,0.0,0.017422560182608845,0,1,,
6836,6.836,0.0,0.1495693000283915,0,1,0.0,0.016572851895832068,0,1,,
6837,6.837,0.0,0.14227471918898146,0,1,0.0,0.015764584371207906,0,1,,
6838,6.838,0.0,0.13533589925513553,0,1,0.0,0.014995736518917047,0,1,,
6839,6.839,0.0,0.1287354895627492,0,1,0.0,0.014264385818853803,0,1,,
6840,6.84,0.0,0.1224569856495916,0,1,0.0,0.01356870351332445,0,1,,
6841,6.841,0.0,0.11648468798555321,0,1,0.0,0.012906950034200433,0,1,,
6842,6.8420000000000005,0.0,0.11080366271564301,0,1,0.0,0.012277470653091949,0,1,,
6843,6.843,0.0,0.10539970431757233,0,1,0.0,0.01167869134366506,0,1,,
6844,6.844,0.0,0.10025930008054974,0,1,0.0,0.011109114845755986,0,1,,
6845,6.845,0.0,0.09536959631646572,0,1,0.0,0.010567316921440804,0,1,,
6846,6.846,0.0,0.0907183662189771,0,1,0.0,0.010051942793698794,0,1,,
6847,6.847,0.0,0.0862939792901226,0,1,0.0,0.009561703758764204,0,1,,
6848,6.848,0.0,0.08208537225801986,0,1,0.0,0.009095373963695587,0,1,,
6849,6.849,0.0,0.0780820214129231,0,1,0.0,0.008651787341104932,0,1,,
6850,6.8500000000000005,0.0,0.07427391629246727,0,1,0.0,0.008229834693381807,0,1,,
6851,6.851,0.0,0.07065153465029785,0,1,0.0,0.007828460919121587,0,1,,
6852,6.852,0.0,0.06720581864549507,0,1,0.0,0.007446662374822358,0,1,,
6853,6.853,0.0,0.06392815219325364,0,1,0.0,0.007083484365253392,0,1,,
6854,6.854,0.0,0.06081033942018271,0,1,0.0,0.006738018756219789,0,1,,
6855,6.855,0.0,0.057844584170353486,0,1,0.0,0.006409401703753967,0,1,,
6856,6.856,0.0,0.05502347051084846,0,1,0.0,0.006096811494055782,0,1,,
6857,6.857,0.0,0.05233994418806639,0,1,0.0,0.0057994664887800204,0,1,,
6858,6.8580000000000005,0.0,0.04978729498841388,0,1,0.0,0.005516623170533396,0,1,,
6859,6.859,0.0,0.04735913995927622,0,1,0.0,0.005247574283693786,0,1,,
6860,6.86,0.0,0.04504940744831109,0,1,0.0,0.004991647065902787,0,1,,
6861,6.861,0.0,0.04285232192115514,0,1,0.0,0.004748201565809386,0,1,,
6862,6.862,0.0,0.04076238951957973,0,1,0.0,0.004516629042858251,0,1,,
6863,6.863,0.0,0.038774384323983765,0,1,0.0,0.004296350445121265,0,1,,
6864,6.864,0.0,0.036883335285872586,0,1,0.0,0.004086814961366088,0,1,,
6865,6.865,0.0,0.03508451379764746,0,1,0.0,0.0038874986437411716,0,1,,
6866,6.8660000000000005,0.0,0.033373421868623555,0,1,0.0,0.0036979030976332207,0,1,,
6867,6.867,0.0,0.03174578087771033,0,1,0.0,0.0035175542354210563,0,1,,
6868,6.868,0.0,0.03019752087463017,0,1,0.0,0.0033460010910096203,0,1,,
6869,6.869,0.0,0.028724770402922754,0,1,0.0,0.0031828146921798425,0,1,,
6870,6.87,0.0,0.027323846819287356,0,1,0.0,0.0030275869879346487,0,1,,
6871,6.871,0.0,0.025991247085056377,0,1,0.0,0.0028799298281589262,0,1,,
6872,6.872,0.0,0.02472363900677404,0,1,0.0,0.002739473993042056,0,1,,
6873,6.873,0.0,0.023517852903977073,0,1,0.0,0.002605868269836068,0,1,,
6874,6.8740000000000006,0.0,0.022370873683342556,0,1,0.0,0.002478778574640834,0,1,,
6875,6.875,0.0,0.02127983329938411,0,1,0.0,0.002357887117020301,0,1,,
6876,6.876,0.0,0.020242003582844278,0,1,0.0,0.0022428916053608685,0,1,,
6877,6.877,0.0,0.019254789418850355,0,1,0.0,0.0021335044909849016,0,1,,
6878,6.878,0.0,0.01831572225777546,0,1,0.0,0.002029452249129257,0,1,,
