k,t_phys,u_A,col_A,sup_A,epoch_A,u_B,col_B,sup_B,epoch_B,energy_A,energy_B
5345,5.345,0.0,0.0015034433436555213,0,1,0.0,0.0,0,0,,
5346,5.346,0.0,0.0014301195465548707,0,1,0.0,0.0,0,0,,
5347,5.347,0.0,0.0013603717932366118,0,1,0.0,0.0,0,0,,
5348,5.348,0.0,0.0012940256779874666,0,1,0.0,0.0,0,0,,
5349,5.349,0.0,0.0012309153009611642,0,1,0.0,0.0,0,0,,
5350,5.3500000000000005,0.0,0.0011708828533424113,0,1,0.0,0.0,0,0,,
5351,5.351,0.0,0.0011137782227426559,0,1,0.0,0.0,0,0,,
5352,5.352,0.0,0.0010594586178409246,0,1,0.0,0.0,0,0,,
5353,5.353,0.0,0.0010077882113311446,0,1,0.0,0.0,0,0,,
5354,5.354,0.0,0.0009586378002831286,0,1,0.0,0.0,0,0,,
5355,5.355,0.0,0.0009118844830679508,0,1,0.0,0.0,0,0,,
5356,5.356,0.0,0.000867411352039858,0,1,0.0,0.0,0,0,,
5357,5.357,0.0,0.0008251072012062604,0,1,0.0,0.0,0,0,,
5358,5.3580000000000005,0.0,0.0007848662481548258,0,1,0.0,0.0,0,0,,
5359,5.359,0.0,0.0007465878695423496,0,1,0.0,0.0,0,0,,
5360,5.36,0.0,0.0007101763494839834,0,1,0.0,0.0,0,0,,
5361,5.361,0.0,0.0006755406402136674,0,1,0.0,0.0,0,0,,
5362,5.362,0.0,0.0006425941344172908,0,1,0.0,0.0,0,0,,
5363,5.363,0.0,0.000611254448669294,0,1,0.0,0.0,0,0,,
5364,5.364,0.0,0.0005814432174311938,0,1,0.0,0.0,0,0,,
5365,5.365,0.0,0.0005530858970969179,0,1,0.0,0.0,0,0,,
5366,5.3660000000000005,0.0,0.0005261115795949624,0,1,0.0,0.0,0,0,,
5367,5.367,0.0,0.0005004528150812777,0,1,0.0,0.0,0,0,,
5368,5.368,0.0,0.00047604544327952607,0,1,0.0,0.0,0,0,,
5369,5.369,0.0,0.0004528284330469709,0,1,0.0,0.0,0,0,,
5370,5.37,0.0,0.00043074372976483025,0,1,0.0,0.0,0,0,,
5371,5.371,0.0,0.00040973611017149054,0,1,0.0,0.0,0,0,,
5372,5.372,0.0,0.0003897530442755881,0,1,0.0,0.0,0,0,,
5373,5.373,0.0,0.00037074456400366896,0,1,0.0,0.0,0,0,,
5374,5.3740000000000006,0.0,0.00035266313825397817,0,1,0.0,0.0,0,0,,
5375,5.375,0.0,0.00033546355404394737,0,1,0.0,0.0,0,0,,
5376,5.376,0.0,0.00031910280345418825,0,1,0.0,0.0,0,0,,
5377,5.377,0.0,0.00030353997608629195,0,1,0.0,0.0,0,0,,
5378,5.378,0.0,0.000288736156765524,0,1,0.0,0.0,0,0,,
5379,5.3790000000000004,0.0,0.00027465432823261735,0,1,0.0,0.0,0,0,,
5380,5.38,0.0,0.0002612592785813428,0,1,0.0,0.0,0,0,,
5381,5.381,0.0,0.0002485175132104024,0,1,0.0,0.0,0,0,,
5382,5.382,0.0,0.0002363971710694797,0,1,0.0,0.0,0,0,,
5383,5.383,0.0,0.000224867944990018,0,1,0.0,0.0,0,0,,
5384,5.384,0.0,0.00021390100590151304,0,1,0.0,0.0,0,0,,
5385,5.385,0.0,0.0002034689307438201,0,1,0.0,0.0,0,0,,
5386,5.386,0.0,0.00019354563389521962,0,1,0.0,0.0,0,0,,
5387,5.3870000000000005,0.0,0.00018410630194477565,0,1,0.0,0.0,0,0,,
5388,5.388,0.0,0.00017512733164588363,0,1,0.0,0.0,0,0,,
