t,E_field,E_source_remaining,E_injected_cum,E_leaked_cum,conservation_residual
796,221.10986614147035,0.0,393.46399021749124,172.35412407602163,7.389644451905042e-13
797,220.91364204275672,0.0,393.46399021749124,172.55034817473518,6.536993168992922e-13
798,220.71759208325085,0.0,393.46399021749124,172.74639813424102,6.252776074688882e-13
799,220.5217161084128,0.0,393.46399021749124,172.9422741090791,6.536993168992922e-13
800,220.3260139638397,0.0,393.46399021749124,173.13797625365223,6.821210263296962e-13
801,220.1304854952658,0.0,393.46399021749124,173.3335047222261,6.536993168992922e-13
802,219.93513054856223,0.0,393.46399021749124,173.52885966892967,6.536993168992922e-13
803,219.73994896973687,0.0,393.46399021749124,173.72404124775508,7.105427357601002e-13
804,219.5449406049343,0.0,393.46399021749124,173.91904961255767,7.389644451905042e-13
805,219.35010530043562,0.0,393.46399021749124,174.11388491705642,7.958078640513122e-13
806,219.1554429026583,0.0,393.46399021749124,174.30854731483373,7.958078640513122e-13
807,218.96095325815622,0.0,393.46399021749124,174.5030369593359,8.810729923425242e-13
808,218.76663621361934,0.0,393.46399021749124,174.6973540038728,8.810729923425242e-13
809,218.57249161587367,0.0,393.46399021749124,174.89149860161842,8.526512829121202e-13
810,218.37851931188126,0.0,393.46399021749124,175.08547090561083,8.526512829121202e-13
811,218.18471914873987,0.0,393.46399021749124,175.2792710687522,8.242295734817162e-13
812,217.99109097368296,0.0,393.46399021749124,175.47289924380905,7.673861546209082e-13
813,217.79763463407963,0.0,393.46399021749124,175.66635558341235,7.389644451905042e-13
814,217.60434997743437,0.0,393.46399021749124,175.85964024005762,7.389644451905042e-13
815,217.41123685138703,0.0,393.46399021749124,176.05275336610492,7.105427357601002e-13
816,217.21829510371268,0.0,393.46399021749124,176.24569511377925,6.821210263296962e-13
817,217.02552458232145,0.0,393.46399021749124,176.43846563517053,7.389644451905042e-13
818,216.83292513525848,0.0,393.46399021749124,176.63106508223353,7.673861546209082e-13
819,216.6404966107037,0.0,393.46399021749124,176.8234936067883,7.673861546209082e-13
820,216.44823885697187,0.0,393.46399021749124,177.01575136052017,7.958078640513122e-13
821,216.25615172251227,0.0,393.46399021749124,177.2078384949798,8.242295734817162e-13
822,216.0642350559087,0.0,393.46399021749124,177.39975516158336,8.242295734817162e-13
823,215.87248870587942,0.0,393.46399021749124,177.5915015116127,8.810729923425242e-13
824,215.68091252127678,0.0,393.46399021749124,177.78307769621532,8.526512829121202e-13
825,215.48950635108744,0.0,393.46399021749124,177.97448386640468,8.810729923425242e-13
826,215.29827004443194,0.0,393.46399021749124,178.16572017306015,8.526512829121202e-13
827,215.1072034505648,0.0,393.46399021749124,178.35678676692734,9.094947017729282e-13
828,214.91630641887429,0.0,393.46399021749124,178.54768379861787,9.094947017729282e-13
829,214.7255787988823,0.0,393.46399021749124,178.73841141860981,8.810729923425242e-13
830,214.53502044024438,0.0,393.46399021749124,178.92896977724777,9.094947017729282e-13
831,214.34463119274938,0.0,393.46399021749124,179.11935902474278,9.094947017729282e-13
832,214.1544109063195,0.0,393.46399021749124,179.30957931117254,7.958078640513122e-13
833,213.96435943101014,0.0,393.46399021749124,179.49963078648187,7.673861546209082e-13
834,213.77447661700975,0.0,393.46399021749124,179.68951360048226,7.673861546209082e-13
835,213.5847623146398,0.0,393.46399021749124,179.87922790285225,7.958078640513122e-13
836,213.39521637435442,0.0,393.46399021749124,180.0687738431376,7.673861546209082e-13
837,213.20583864674066,0.0,393.46399021749124,180.25815157075135,7.673861546209082e-13
838,213.016628982518,0.0,393.46399021749124,180.44736123497395,7.105427357601002e-13
839,212.82758723253855,0.0,393.46399021749124,180.6364029849534,7.105427357601002e-13
840,212.63871324778663,0.0,393.46399021749124,180.82527696970527,6.536993168992922e-13
841,212.45000687937892,0.0,393.46399021749124,181.01398333811298,6.536993168992922e-13
842,212.26146797856416,0.0,393.46399021749124,181.20252223892766,5.684341886080801e-13
843,212.07309639672314,0.0,393.46399021749124,181.3908938207687,5.968558980384842e-13
844,211.8848919853685,0.0,393.46399021749124,181.57909823212336,6.252776074688882e-13
845,211.69685459614473,0.0,393.46399021749124,181.76713562134708,5.684341886080801e-13
846,211.50898408082787,0.0,393.46399021749124,181.9550061366639,5.400124791776761e-13
847,211.32128029132562,0.0,393.46399021749124,182.14270992616616,5.400124791776761e-13
848,211.13374307967698,0.0,393.46399021749124,182.33024713781478,5.115907697472721e-13
849,210.94637229805235,0.0,393.46399021749124,182.51761791943935,4.547473508864641e-13
850,210.7591677987533,0.0,393.46399021749124,182.7048224187384,4.547473508864641e-13
851,210.57212943421246,0.0,393.46399021749124,182.8918607832792,4.263256414560601e-13
852,210.38525705699345,0.0,393.46399021749124,183.07873316049825,4.547473508864641e-13
853,210.19855051979067,0.0,393.46399021749124,183.26543969770103,4.547473508864641e-13
854,210.0120096754293,0.0,393.46399021749124,183.45198054206236,4.263256414560601e-13
855,209.82563437686514,0.0,393.46399021749124,183.63835584062656,4.547473508864641e-13
856,209.63942447718446,0.0,393.46399021749124,183.8245657403073,5.115907697472721e-13
857,209.45337982960388,0.0,393.46399021749124,184.01061038788788,5.115907697472721e-13
858,209.26750028747034,0.0,393.46399021749124,184.19648993002141,5.115907697472721e-13
859,209.08178570426088,0.0,393.46399021749124,184.38220451323087,5.115907697472721e-13
860,208.8962359335826,0.0,393.46399021749124,184.56775428390918,5.400124791776761e-13
861,208.7108508291725,0.0,393.46399021749124,184.75313938831923,4.831690603168681e-13
862,208.52563024489743,0.0,393.46399021749124,184.93835997259436,5.400124791776761e-13
863,208.34057403475384,0.0,393.46399021749124,185.12341618273797,5.684341886080801e-13
864,208.15568205286783,0.0,393.46399021749124,185.30830816462398,5.684341886080801e-13
865,207.9709541534949,0.0,393.46399021749124,185.49303606399693,5.684341886080801e-13
866,207.7863901910199,0.0,393.46399021749124,185.67760002647188,5.400124791776761e-13
867,207.601990019957,0.0,393.46399021749124,185.8620001975348,5.400124791776761e-13
868,207.4177534949493,0.0,393.46399021749124,186.0462367225425,5.400124791776761e-13
869,207.23368047076903,0.0,393.46399021749124,186.23030974672272,5.115907697472721e-13
870,207.0497708023173,0.0,393.46399021749124,186.41421941517436,4.263256414560601e-13
871,206.86602434462395,0.0,393.46399021749124,186.59796587286777,4.831690603168681e-13
872,206.68244095284746,0.0,393.46399021749124,186.7815492646443,5.115907697472721e-13
873,206.49902048227491,0.0,393.46399021749124,186.96496973521687,5.400124791776761e-13
874,206.31576278832176,0.0,393.46399021749124,187.14822742917002,5.400124791776761e-13
875,206.13266772653174,0.0,393.46399021749124,187.33132249096005,5.400124791776761e-13
876,205.9497351525769,0.0,393.46399021749124,187.5142550649149,5.400124791776761e-13
877,205.76696492225724,0.0,393.46399021749124,187.6970252952345,5.115907697472721e-13
878,205.58435689150082,0.0,393.46399021749124,187.87963332599097,5.400124791776761e-13
879,205.40191091636353,0.0,393.46399021749124,188.06207930112828,5.684341886080801e-13
880,205.219626853029,0.0,393.46399021749124,188.2443633644628,5.684341886080801e-13
881,205.03750455780852,0.0,393.46399021749124,188.4264856596833,5.684341886080801e-13
882,204.85554388714084,0.0,393.46399021749124,188.608446330351,5.968558980384842e-13
883,204.67374469759213,0.0,393.46399021749124,188.79024551989966,5.400124791776761e-13
884,204.49210684585586,0.0,393.46399021749124,188.97188337163595,5.684341886080801e-13
885,204.31063018875273,0.0,393.46399021749124,189.15336002873912,5.968558980384842e-13
886,204.12931458323038,0.0,393.46399021749124,189.33467563426146,5.968558980384842e-13
887,203.94815988636356,0.0,393.46399021749124,189.51583033112829,5.968558980384842e-13
888,203.76716595535373,0.0,393.46399021749124,189.6968242621381,5.968558980384842e-13
889,203.5863326475291,0.0,393.46399021749124,189.87765756996276,6.252776074688882e-13
890,203.40565982034457,0.0,393.46399021749124,190.05833039714733,6.536993168992922e-13
891,203.22514733138146,0.0,393.46399021749124,190.2388428861105,7.105427357601002e-13
892,203.04479503834753,0.0,393.46399021749124,190.41919517914442,7.105427357601002e-13
893,202.86460279907675,0.0,393.46399021749124,190.59938741841523,7.389644451905042e-13
894,202.68457047152933,0.0,393.46399021749124,190.77941974596263,7.105427357601002e-13
895,202.50469791379152,0.0,393.46399021749124,190.9592923037004,6.821210263296962e-13
896,202.32498498407546,0.0,393.46399021749124,191.1390052334164,6.252776074688882e-13
897,202.1454315407192,0.0,393.46399021749124,191.3185586767727,6.536993168992922e-13
898,201.9660374421864,0.0,393.46399021749124,191.4979527753055,6.536993168992922e-13
899,201.78680254706643,0.0,393.46399021749124,191.67718767042544,6.252776074688882e-13
900,201.60772671407412,0.0,393.46399021749124,191.85626350341778,6.536993168992922e-13
901,201.42880980204964,0.0,393.46399021749124,192.0351804154422,5.968558980384842e-13
902,201.25005166995854,0.0,393.46399021749124,192.21393854753336,6.536993168992922e-13
903,201.0714521768914,0.0,393.46399021749124,192.39253804060056,7.105427357601002e-13
904,200.89301118206396,0.0,393.46399021749124,192.57097903542797,6.821210263296962e-13
905,200.71472854481678,0.0,393.46399021749124,192.74926167267512,6.536993168992922e-13
906,200.5366041246154,0.0,393.46399021749124,192.92738609287645,5.968558980384842e-13
907,200.35863778104996,0.0,393.46399021749124,193.1053524364419,6.252776074688882e-13
908,200.18082937383522,0.0,393.46399021749124,193.28316084365656,5.400124791776761e-13
909,200.0031787628105,0.0,393.46399021749124,193.46081145468128,5.400124791776761e-13
910,199.82568580793944,0.0,393.46399021749124,193.63830440955238,5.684341886080801e-13
911,199.64835036931,0.0,393.46399021749124,193.81563984818186,6.252776074688882e-13
912,199.47117230713428,0.0,393.46399021749124,193.99281791035762,6.536993168992922e-13
913,199.29415148174843,0.0,393.46399021749124,194.16983873574344,6.252776074688882e-13
914,199.11728775361257,0.0,393.46399021749124,194.3467024638793,6.252776074688882e-13
915,198.94058098331064,0.0,393.46399021749124,194.52340923418126,6.536993168992922e-13
916,198.76403103155027,0.0,393.46399021749124,194.6999591859416,6.252776074688882e-13
917,198.5876377591628,0.0,393.46399021749124,194.8763524583291,6.536993168992922e-13
918,198.41140102710295,0.0,393.46399021749124,195.05258919038891,6.252776074688882e-13
919,198.23532069644895,0.0,393.46399021749124,195.22866952104292,6.252776074688882e-13
920,198.05939662840228,0.0,393.46399021749124,195.40459358908956,5.968558980384842e-13
921,197.88362868428752,0.0,393.46399021749124,195.5803615332043,5.684341886080801e-13
922,197.70801672555243,0.0,393.46399021749124,195.7559734919394,5.684341886080801e-13
923,197.53256061376769,0.0,393.46399021749124,195.9314296037241,5.400124791776761e-13
924,197.35726021062678,0.0,393.46399021749124,196.106730006865,5.400124791776761e-13
925,197.182115377946,0.0,393.46399021749124,196.28187483954582,5.684341886080801e-13
926,197.0071259776642,0.0,393.46399021749124,196.4568642398276,5.684341886080801e-13
927,196.8322918718428,0.0,393.46399021749124,196.6316983456489,4.831690603168681e-13
928,196.6576129226657,0.0,393.46399021749124,196.806377294826,4.547473508864641e-13
929,196.48308899243892,0.0,393.46399021749124,196.98090122505278,4.547473508864641e-13
930,196.30871994359086,0.0,393.46399021749124,197.15527027390078,3.979039320256561e-13
931,196.13450563867192,0.0,393.46399021749124,197.32948457881974,4.263256414560601e-13
932,195.9604459403545,0.0,393.46399021749124,197.50354427713717,4.263256414560601e-13
933,195.78654071143285,0.0,393.46399021749124,197.67744950605876,3.694822225952521e-13
934,195.61278981482303,0.0,393.46399021749124,197.8512004026686,3.979039320256561e-13
935,195.43919311356268,0.0,393.46399021749124,198.0247971039289,3.410605131648481e-13
936,195.2657504708111,0.0,393.46399021749124,198.19823974668046,3.126388037344441e-13
937,195.09246174984892,0.0,393.46399021749124,198.3715284676426,2.8421709430404007e-13
938,194.91932681407815,0.0,393.46399021749124,198.54466340341335,2.5579538487363607e-13
939,194.74634552702202,0.0,393.46399021749124,198.71764469046948,2.5579538487363607e-13
940,194.5735177523249,0.0,393.46399021749124,198.89047246516654,1.9895196601282805e-13
941,194.4008433537521,0.0,393.46399021749124,199.0631468637394,2.5579538487363607e-13
942,194.2283221951899,0.0,393.46399021749124,199.23566802230158,2.2737367544323206e-13
943,194.05595414064535,0.0,393.46399021749124,199.40803607684612,2.2737367544323206e-13
944,193.88373905424618,0.0,393.46399021749124,199.5802511632452,1.4210854715202004e-13
945,193.71167680024072,0.0,393.46399021749124,199.75231341725066,1.4210854715202004e-13
946,193.53976724299775,0.0,393.46399021749124,199.92422297449363,1.4210854715202004e-13
947,193.36801024700642,0.0,393.46399021749124,200.09597997048496,1.4210854715202004e-13
948,193.19640567687617,0.0,393.46399021749124,200.2675845406152,1.1368683772161603e-13
949,193.02495339733656,0.0,393.46399021749124,200.43903682015483,1.4210854715202004e-13
950,192.85365327323717,0.0,393.46399021749124,200.61033694425421,1.4210854715202004e-13
951,192.6825051695476,0.0,393.46399021749124,200.7814850479438,1.4210854715202004e-13
952,192.51150895135717,0.0,393.46399021749124,200.95248126613416,8.526512829121202e-14
953,192.34066448387506,0.0,393.46399021749124,201.12332573361624,5.684341886080802e-14
954,192.16997163243,0.0,393.46399021749124,201.2940185850614,1.4210854715202004e-13
955,191.99943026247018,0.0,393.46399021749124,201.4645599550212,1.4210854715202004e-13
956,191.82904023956328,0.0,393.46399021749124,201.63494997792804,8.526512829121202e-14
957,191.65880142939628,0.0,393.46399021749124,201.80518878809505,8.526512829121202e-14
958,191.48871369777532,0.0,393.46399021749124,201.97527651971603,1.1368683772161603e-13
959,191.31877691062564,0.0,393.46399021749124,202.14521330686566,5.684341886080802e-14
960,191.14899093399148,0.0,393.46399021749124,202.31499928349982,5.684341886080802e-14
961,190.97935563403593,0.0,393.46399021749124,202.48463458345535,2.842170943040401e-14
962,190.80987087704088,0.0,393.46399021749124,202.65411934045042,5.684341886080802e-14
963,190.64053652940686,0.0,393.46399021749124,202.82345368808444,5.684341886080802e-14
964,190.47135245765298,0.0,393.46399021749124,202.9926377598383,2.842170943040401e-14
965,190.30231852841686,0.0,393.46399021749124,203.16167168907444,5.684341886080802e-14
966,190.13343460845437,0.0,393.46399021749124,203.33055560903685,2.842170943040401e-14
967,189.9647005646397,0.0,393.46399021749124,203.49928965285156,2.842170943040401e-14
968,189.79611626396516,0.0,393.46399021749124,203.6678739535261,2.842170943040401e-14
969,189.6276815735411,0.0,393.46399021749124,203.8363086439501,2.842170943040401e-14
970,189.45939636059583,0.0,393.46399021749124,204.00459385689535,5.684341886080802e-14
971,189.2912604924754,0.0,393.46399021749124,204.1727297250158,2.842170943040401e-14
972,189.1232738366437,0.0,393.46399021749124,204.34071638084748,5.684341886080802e-14
973,188.95543626068215,0.0,393.46399021749124,204.508553956809,8.526512829121202e-14
974,188.78774763228975,0.0,393.46399021749124,204.67624258520144,5.684341886080802e-14
975,188.62020781928285,0.0,393.46399021749124,204.8437823982083,8.526512829121202e-14
976,188.45281668959515,0.0,393.46399021749124,205.01117352789595,1.4210854715202004e-13
977,188.28557411127755,0.0,393.46399021749124,205.17841610621355,1.4210854715202004e-13
978,188.11847995249803,0.0,393.46399021749124,205.34551026499304,1.7053025658242404e-13
979,187.95153408154155,0.0,393.46399021749124,205.51245613594952,1.7053025658242404e-13
980,187.78473636681002,0.0,393.46399021749124,205.6792538506811,1.1368683772161603e-13
981,187.61808667682206,0.0,393.46399021749124,205.845903540669,1.7053025658242404e-13
982,187.45158488021303,0.0,393.46399021749124,206.01240533727807,1.4210854715202004e-13
983,187.28523084573487,0.0,393.46399021749124,206.17875937175629,8.526512829121202e-14
984,187.11902444225598,0.0,393.46399021749124,206.34496577523518,8.526512829121202e-14
985,186.95296553876108,0.0,393.46399021749124,206.5110246787301,5.684341886080802e-14
986,186.78705400435126,0.0,393.46399021749124,206.67693621313992,5.684341886080802e-14
987,186.6212897082437,0.0,393.46399021749124,206.84270050924746,8.526512829121202e-14
988,186.4556725197717,0.0,393.46399021749124,207.00831769771955,0.0
989,186.29020230838444,0.0,393.46399021749124,207.17378790910678,2.842170943040401e-14
990,186.12487894364705,0.0,393.46399021749124,207.33911127384414,5.684341886080802e-14
991,185.95970229524036,0.0,393.46399021749124,207.5042879222508,8.526512829121202e-14
992,185.79467223296086,0.0,393.46399021749124,207.66931798453027,1.1368683772161603e-13
993,185.6297886267206,0.0,393.46399021749124,207.83420159077056,8.526512829121202e-14
994,185.46505134654709,0.0,393.46399021749124,207.99893887094413,2.842170943040401e-14
995,185.3004602625831,0.0,393.46399021749124,208.1635299549081,2.842170943040401e-14
996,185.13601524508678,0.0,393.46399021749124,208.3279749724044,5.684341886080802e-14
997,184.97171616443129,0.0,393.46399021749124,208.49227405305984,1.1368683772161603e-13
998,184.80756289110494,0.0,393.46399021749124,208.65642732638628,2.842170943040401e-14
999,184.64355529571085,0.0,393.46399021749124,208.82043492178036,2.842170943040401e-14
1000,184.4796932489671,0.0,393.46399021749124,208.9842969685241,5.684341886080802e-14
1001,184.3159766217064,0.0,393.46399021749124,209.1480135957848,5.684341886080802e-14
1002,184.15240528487615,0.0,393.46399021749124,209.31158493261506,2.842170943040401e-14
1003,183.9889791095383,0.0,393.46399021749124,209.47501110795295,0.0
1004,183.82569796686911,0.0,393.46399021749124,209.63829225062213,0.0
1005,183.6625617281593,0.0,393.46399021749124,209.80142848933193,2.842170943040401e-14
1006,183.4995702648137,0.0,393.46399021749124,209.96441995267747,5.684341886080802e-14
1007,183.3367234483514,0.0,393.46399021749124,210.12726676913982,2.842170943040401e-14
1008,183.1740211504053,0.0,393.46399021749124,210.28996906708596,2.842170943040401e-14
1009,183.0114632427225,0.0,393.46399021749124,210.45252697476877,2.842170943040401e-14
1010,182.84904959716366,0.0,393.46399021749124,210.61494062032762,2.842170943040401e-14
1011,182.68678008570328,0.0,393.46399021749124,210.777210131788,2.842170943040401e-14
1012,182.52465458042946,0.0,393.46399021749124,210.93933563706182,2.842170943040401e-14
1013,182.3626729535438,0.0,393.46399021749124,211.10131726394752,8.526512829121202e-14
1014,182.20083507736138,0.0,393.46399021749124,211.26315514012998,1.1368683772161603e-13
1015,182.0391408243105,0.0,393.46399021749124,211.42484939318086,1.1368683772161603e-13
1016,181.87759006693273,0.0,393.46399021749124,211.58640015055857,5.684341886080802e-14
1017,181.71618267788273,0.0,393.46399021749124,211.74780753960857,5.684341886080802e-14
1018,181.55491852992816,0.0,393.46399021749124,211.9090716875632,1.1368683772161603e-13
1019,181.39379749594968,0.0,393.46399021749124,212.0701927215417,1.4210854715202004e-13
1020,181.23281944894063,0.0,393.46399021749124,212.23117076855075,1.4210854715202004e-13
1021,181.07198426200716,0.0,393.46399021749124,212.39200595548425,1.7053025658242404e-13
1022,180.911291808368,0.0,393.46399021749124,212.5526984091234,1.4210854715202004e-13
1023,180.75074196135438,0.0,393.46399021749124,212.713248256137,1.4210854715202004e-13
1024,180.59033459440997,0.0,393.46399021749124,212.87365562308142,1.4210854715202004e-13
1025,180.43006958109072,0.0,393.46399021749124,213.03392063640067,1.4210854715202004e-13
1026,180.2699467950648,0.0,393.46399021749124,213.19404342242652,8.526512829121202e-14
1027,180.10996611011257,0.0,393.46399021749124,213.35402410737882,1.4210854715202004e-13
1028,179.95012740012626,0.0,393.46399021749124,213.5138628173651,1.1368683772161603e-13
1029,179.7904305391101,0.0,393.46399021749124,213.67355967838125,1.1368683772161603e-13
1030,179.63087540118016,0.0,393.46399021749124,213.83311481631114,5.684341886080802e-14
1031,179.4714618605642,0.0,393.46399021749124,213.99252835692712,8.526512829121202e-14
1032,179.31218979160155,0.0,393.46399021749124,214.15180042588975,5.684341886080802e-14
1033,179.15305906874312,0.0,393.46399021749124,214.31093114874815,2.842170943040401e-14
1034,178.99406956655122,0.0,393.46399021749124,214.46992065094008,5.684341886080802e-14
1035,178.83522115969944,0.0,393.46399021749124,214.62876905779186,5.684341886080802e-14
1036,178.67651372297266,0.0,393.46399021749124,214.78747649451864,5.684341886080802e-14
1037,178.51794713126685,0.0,393.46399021749124,214.94604308622448,8.526512829121202e-14
1038,178.35952125958897,0.0,393.46399021749124,215.10446895790233,5.684341886080802e-14
1039,178.20123598305696,0.0,393.46399021749124,215.26275423443434,5.684341886080802e-14
1040,178.04309117689957,0.0,393.46399021749124,215.42089904059176,8.526512829121202e-14
1041,177.88508671645627,0.0,393.46399021749124,215.57890350103511,1.4210854715202004e-13
1042,177.72722247717715,0.0,393.46399021749124,215.73676774031424,1.4210854715202004e-13
1043,177.56949833462284,0.0,393.46399021749124,215.89449188286852,1.1368683772161603e-13
1044,177.41191416446443,0.0,393.46399021749124,216.05207605302695,1.4210854715202004e-13
1045,177.2544698424833,0.0,393.46399021749124,216.2095203750081,1.7053025658242404e-13
1046,177.09716524457113,0.0,393.46399021749124,216.36682497292034,2.2737367544323206e-13
1047,176.94000024672965,0.0,393.46399021749124,216.5239899707619,3.126388037344441e-13
1048,176.7829747250707,0.0,393.46399021749124,216.68101549242084,2.8421709430404007e-13
1049,176.62608855581607,0.0,393.46399021749124,216.83790166167543,2.5579538487363607e-13
1050,176.46934161529734,0.0,393.46399021749124,216.9946486021942,2.8421709430404007e-13
1051,176.31273377995592,0.0,393.46399021749124,217.15125643753566,3.410605131648481e-13
1052,176.1562649263428,0.0,393.46399021749124,217.30772529114878,3.410605131648481e-13
1053,175.99993493111856,0.0,393.46399021749124,217.46405528637308,3.979039320256561e-13
1054,175.8437436710532,0.0,393.46399021749124,217.62024654643838,3.410605131648481e-13
1055,175.68769102302616,0.0,393.46399021749124,217.77629919446542,3.410605131648481e-13
1056,175.53177686402606,0.0,393.46399021749124,217.93221335346556,3.694822225952521e-13
1057,175.37600107115074,0.0,393.46399021749124,218.08798914634093,4.263256414560601e-13
1058,175.22036352160708,0.0,393.46399021749124,218.24362669588461,4.547473508864641e-13
1059,175.06486409271093,0.0,393.46399021749124,218.39912612478076,4.547473508864641e-13
1060,174.90950266188705,0.0,393.46399021749124,218.55448755560462,4.263256414560601e-13
1061,174.75427910666895,0.0,393.46399021749124,218.70971111082264,3.410605131648481e-13
1062,174.59919330469884,0.0,393.46399021749124,218.8647969127928,3.979039320256561e-13
1063,174.4442451337275,0.0,393.46399021749124,219.0197450837642,4.547473508864641e-13
1064,174.2894344716142,0.0,393.46399021749124,219.17455574587748,4.263256414560601e-13
1065,174.1347611963266,0.0,393.46399021749124,219.32922902116508,4.263256414560601e-13
1066,173.98022518594072,0.0,393.46399021749124,219.4837650315509,3.694822225952521e-13
1067,173.82582631864068,0.0,393.46399021749124,219.63816389885093,3.694822225952521e-13
1068,173.67156447271879,0.0,393.46399021749124,219.79242574477283,3.694822225952521e-13
1069,173.51743952657532,0.0,393.46399021749124,219.94655069091627,3.410605131648481e-13
1070,173.36345135871846,0.0,393.46399021749124,220.10053885877312,3.410605131648481e-13
1071,173.20959984776425,0.0,393.46399021749124,220.25439036972736,3.694822225952521e-13
1072,173.05588487243645,0.0,393.46399021749124,220.40810534505525,4.547473508864641e-13
1073,172.90230631156635,0.0,393.46399021749124,220.56168390592532,4.263256414560601e-13
1074,172.74886404409293,0.0,393.46399021749124,220.71512617339874,4.263256414560601e-13
1075,172.59555794906248,0.0,393.46399021749124,220.86843226842925,4.831690603168681e-13
1076,172.4423879056287,0.0,393.46399021749124,221.021602311863,4.547473508864641e-13
1077,172.28935379305247,0.0,393.46399021749124,221.1746364244393,5.400124791776761e-13
1078,172.13645549070188,0.0,393.46399021749124,221.32753472678982,4.547473508864641e-13
1079,171.98369287805207,0.0,393.46399021749124,221.48029733943963,4.547473508864641e-13
1080,171.83106583468512,0.0,393.46399021749124,221.6329243828067,5.684341886080801e-13
1081,171.67857424028995,0.0,393.46399021749124,221.78541597720184,5.400124791776761e-13
1082,171.5262179746623,0.0,393.46399021749124,221.93777224282948,5.400124791776761e-13
1083,171.3739969177046,0.0,393.46399021749124,222.08999329978715,5.115907697472721e-13
1084,171.22191094942576,0.0,393.46399021749124,222.24207926806602,5.400124791776761e-13
1085,171.06995994994128,0.0,393.46399021749124,222.39403026755048,5.115907697472721e-13
1086,170.91814379947303,0.0,393.46399021749124,222.54584641801878,5.684341886080801e-13
1087,170.7664623783491,0.0,393.46399021749124,222.69752783914262,4.831690603168681e-13
1088,170.6149155670039,0.0,393.46399021749124,222.84907465048786,5.115907697472721e-13
1089,170.46350324597785,0.0,393.46399021749124,223.00048697151385,4.547473508864641e-13
1090,170.31222529591747,0.0,393.46399021749124,223.15176492157423,4.547473508864641e-13
1091,170.16108159757513,0.0,393.46399021749124,223.3029086199165,3.979039320256561e-13
1092,170.01007203180905,0.0,393.46399021749124,223.45391818568248,2.8421709430404007e-13
1093,169.85919647958318,0.0,393.46399021749124,223.60479373790827,1.9895196601282805e-13
1094,169.70845482196714,0.0,393.46399021749124,223.75553539552428,1.7053025658242404e-13
1095,169.55784694013605,0.0,393.46399021749124,223.90614327735534,1.4210854715202004e-13
1096,169.4073727153705,0.0,393.46399021749124,224.05661750212093,1.9895196601282805e-13
1097,169.25703202905646,0.0,393.46399021749124,224.206958188435,2.2737367544323206e-13
1098,169.1068247626851,0.0,393.46399021749124,224.35716545480633,1.9895196601282805e-13
1099,168.95675079785283,0.0,393.46399021749124,224.50723941963858,1.7053025658242404e-13
1100,168.80681001626112,0.0,393.46399021749124,224.6571802012303,1.7053025658242404e-13
1101,168.6570022997164,0.0,393.46399021749124,224.80698791777502,1.7053025658242404e-13
1102,168.50732753013003,0.0,393.46399021749124,224.9566626873614,1.7053025658242404e-13
1103,168.35778558951807,0.0,393.46399021749124,225.1062046279733,1.4210854715202004e-13
1104,168.20837636000144,0.0,393.46399021749124,225.25561385748995,1.4210854715202004e-13
1105,168.05909972380553,0.0,393.46399021749124,225.40489049368583,1.1368683772161603e-13
1106,167.90995556326035,0.0,393.46399021749124,225.55403465423097,8.526512829121202e-14
1107,167.7609437608003,0.0,393.46399021749124,225.70304645669103,8.526512829121202e-14
1108,167.61206419896405,0.0,393.46399021749124,225.85192601852725,5.684341886080802e-14
1109,167.46331676039463,0.0,393.46399021749124,226.00067345709672,1.1368683772161603e-13
1110,167.31470132783915,0.0,393.46399021749124,226.14928888965213,2.842170943040401e-14
1111,167.16621778414876,0.0,393.46399021749124,226.29777243334254,5.684341886080802e-14
1112,167.0178660122786,0.0,393.46399021749124,226.44612420521264,0.0
1113,166.86964589528768,0.0,393.46399021749124,226.59434432220357,0.0
1114,166.72155731633882,0.0,393.46399021749124,226.7424329011524,2.842170943040401e-14
1115,166.57360015869847,0.0,393.46399021749124,226.89039005879275,2.842170943040401e-14
1116,166.4257743057367,0.0,393.46399021749124,227.03821591175455,0.0
1117,166.2780796409271,0.0,393.46399021749124,227.1859105765641,2.842170943040401e-14
1118,166.13051604784664,0.0,393.46399021749124,227.33347416964463,2.842170943040401e-14
1119,165.98308341017565,0.0,393.46399021749124,227.48090680731556,2.842170943040401e-14
1120,165.83578161169763,0.0,393.46399021749124,227.6282086057935,1.1368683772161603e-13
1121,165.68861053629928,0.0,393.46399021749124,227.77537968119182,1.4210854715202004e-13
1122,165.54157006797033,0.0,393.46399021749124,227.9224201495208,1.1368683772161603e-13
1123,165.39466009080337,0.0,393.46399021749124,228.0693301266878,8.526512829121202e-14
1124,165.247880488994,0.0,393.46399021749124,228.2161097284972,2.842170943040401e-14
1125,165.10123114684055,0.0,393.46399021749124,228.3627590706507,0.0
1126,164.95471194874395,0.0,393.46399021749124,228.50927826874735,5.684341886080802e-14
1127,164.80832277920774,0.0,393.46399021749124,228.6556674382836,8.526512829121202e-14
1128,164.66206352283805,0.0,393.46399021749124,228.8019266946533,1.1368683772161603e-13
1129,164.51593406434333,0.0,393.46399021749124,228.948056153148,8.526512829121202e-14
1130,164.36993428853435,0.0,393.46399021749124,229.09405592895698,8.526512829121202e-14
1131,164.22406408032415,0.0,393.46399021749124,229.2399261371672,1.1368683772161603e-13
1132,164.07832332472788,0.0,393.46399021749124,229.38566689276348,1.1368683772161603e-13
