step,time_ms,met_act,hc_release,aff_r_v,aff_i_v,enc_r_act,col_act,mot_act,enc_r_energy,col_energy,mot_energy,enc_r_heat,col_heat,mot_heat,aff_r_spikes,aff_i_spikes,mot_spikes
1540,1540.0,2.035182779440752,0.016248098448135892,0.1417522569819091,0.132128749188303,5.882891611789528,-0.0,0.0,0.001,0.001,0.022134307798125072,0.6050714871197866,58.146106655354004,0.0,1,4,33
1541,1541.0,2.0363113836258036,0.016247435970463797,0.14405684653617387,0.13762813414271724,5.685706674106012,-0.0,0.0,0.001,0.001,0.023134307798125073,0.547491322132646,64.9288309407334,0.0,1,4,33
1542,1542.0,2.0374397621125886,0.01624677349941646,0.14636088608871628,0.14312507043489012,5.489135786097714,-0.0,0.0,0.001,0.001,0.024134307798125074,0.49539063431559716,70.48336886069262,0.0,1,4,33
1543,1543.0,2.0385679149462423,0.0162461110349938,0.14866437574989796,0.14861955907809085,5.294005727352461,-0.0,0.0,0.001,0.001,0.025134307798125075,0.44824798247332115,74.78131947523103,0.0,1,4,33
1544,1544.0,2.039695842171891,0.016245448577195738,0.15096731563005847,0.1541116010851673,5.101021426574809,-0.0,0.0,0.001,0.001,0.026134307798125075,0.405591547100988,77.86854544295096,0.0,1,4,33
1545,1545.0,2.0408235438346516,0.016244786126022228,0.1532697058395152,0.15960119746854612,4.910779662773594,-0.0,0.0,0.001,0.001,0.027134307798125076,0.3669944082560682,79.83291076100573,0.0,1,4,33
1546,1546.0,2.0419510199796322,0.016244123681473203,0.1555715464885637,0.1650883492402329,4.7237813599205944,-0.0,0.0,0.001,0.001,0.028134307798125077,0.33207027280005563,80.78478184475208,0.0,1,4,33
1547,1547.0,2.043078270651932,0.016243461243548578,0.15787283768747726,0.17057305741181236,4.540442613937388,-0.0,0.0,0.001,0.001,0.029134307798125078,0.30046960824689906,80.84466078822885,0.0,1,4,33
1548,1548.0,2.0442052958966404,0.016242798812248303,0.16017357954650724,0.1760553229944485,4.361104577409227,-0.0,0.0,0.001,0.001,0.03013430779812508,0.2718761445244004,80.13510582155685,0.0,1,4,33
1549,1549.0,2.0453320957588392,0.016242136387572305,0.16247377217588294,0.1815351469988849,4.186042315259192,-0.0,0.0,0.001,0.001,0.03113430779812508,0.2460037086370298,78.7754262165516,0.0,1,4,33
1550,1550.0,2.0464586702836,0.016241473969520533,0.16477341568581158,0.1870125304354447,4.0154727336192435,-0.0,0.0,0.001,0.001,0.03213430779812508,0.22259336055040052,76.87827527667383,0.0,1,4,33
1551,1551.0,2.047585019515986,0.016240811558092892,0.1670725101864784,0.19248747431403085,3.849561674195533,-0.0,0.0,0.001,0.001,0.03313430779812508,0.20141080163237196,74.54758398230547,0.0,1,4,33
1552,1552.0,2.0487111435010505,0.016240149153289342,0.16937105578804657,0.1979599796441264,3.688430257442042,-0.0,0.0,0.001,0.001,0.03413430779812508,0.18224402971358816,71.87745265142225,0.0,1,4,33
1553,1553.0,2.0498370422838392,0.016239486755109805,0.17166905260065726,0.20343004743479454,3.532160549738047,-0.0,0.0,0.001,0.001,0.03513430779812508,0.16490121729851187,68.95172468977931,0.0,1,4,33
1554,1554.0,2.050962715909388,0.016238824363554213,0.17396650073442968,0.20889767869467882,3.3808006224281653,-0.0,0.0,0.001,0.001,0.036134307798125084,0.1492087916913722,65.84403825410075,0.0,1,4,33
1555,1555.0,2.0520881644227233,0.01623816197862251,0.1762634002994609,0.21436287443200333,3.2343690639539724,-0.0,0.0,0.001,0.001,0.037134307798125085,0.13500969782228656,62.61820326009571,0.0,1,4,33
1556,1556.0,2.0532133878688636,0.01623749960031462,0.17855975140582603,0.2198256356545728,3.092859000315785,-0.0,0.0,0.001,0.001,0.038134307798125086,0.12216182638733285,59.32878976220666,0.0,1,4,33
1557,1557.0,2.0543383862928177,0.01623683722863048,0.1808555541635782,0.22528596336977297,2.956241673690782,-0.0,0.0,0.001,0.001,0.03913430779812509,0.1105365915708714,56.02184314585753,0.0,1,4,33
1558,1558.0,2.0554631597395856,0.016236174863570024,0.18315080868274858,0.077,2.8244696241439162,-0.0,0.0,0.001,0.001,0.04013430779812509,0.10001764411548271,15.973255305344495,0.0,1,5,33
1559,1559.0,2.056587708254158,0.016235512505133186,0.18544551507334622,0.08235286031721885,2.6974795149508863,1.1295713499213025,1.0,0.001,0.001,0.001,0.09049970685949284,6.63134086026758,0.6286917284226226,1,5,34
1560,1560.0,2.057712031881517,0.0162348501533199,0.18773967344535825,0.08770334955339217,2.5751946380624573,2.6701904157061485,1.0,0.001,0.001,0.001,0.08188752108775475,3.8524110987292937,3.513135291101625,1,5,35
1561,1561.0,2.058836130666635,0.016234187808130095,0.19003328390874985,0.09305146868781691,2.4575271326356947,3.8425879648552836,1.0,0.001,0.001,0.001,0.0740948931504092,3.3346859203969745,7.275419600444282,1,5,36
1562,1562.0,2.059960004654477,0.016233525469563713,0.19232634657346415,0.098397218699383,2.3443799463031034,4.710136080988854,0.0,0.001,0.001,0.001,0.06704383180786655,3.032122075410781,10.931438567546996,1,5,36
1563,1563.0,2.0610836538899973,0.016232863137620682,0.1946188615494223,0.10374060056657342,2.235648565911716,5.347239072120074,0.0,0.001,0.001,0.001,0.060663767668267116,2.7573872146527987,14.088657537700772,1,5,36
1564,1564.0,2.062207078418142,0.016232200812300937,0.19691082894652348,0.10908161526746438,2.131222541810532,5.805654900708568,0.0,0.001,0.001,0.001,0.054890846905288115,2.701772824191871,16.607828187509707,1,5,36
1565,1565.0,2.063330278283848,0.016231538493604418,0.19920224887464497,0.11442026377972563,2.030986827368965,5.504494735482482,0.0,0.001,0.001,0.001,0.04966729218758806,6.103337789736222,14.929502325301087,1,5,36
1566,1566.0,2.0644532535320437,0.016230876181531045,0.201493121443642,0.11975654708062038,1.934822953246241,3.9214653317076897,0.0,0.001,0.001,0.001,0.04494082442385476,10.427174780083583,7.577172409388658,1,5,36
1567,1567.0,2.0655760042076476,0.016230213876080764,0.20378344676334786,0.12509046614700572,1.842610053979704,2.787175198344093,1.0,0.001,0.001,0.001,0.04066413953608812,15.493429575765575,3.8277092963740795,1,5,37
1568,1568.0,2.06669853035557,0.016229551577253497,0.2060732249435739,0.13042202195533262,1.7542257626982742,1.9744208025141572,1.0,0.001,0.001,0.001,0.03679443502448797,20.71570994249572,1.920834049428689,1,5,38
1569,1569.0,2.067820832020711,0.0162288892850492,0.20836245609410955,0.13575121548164618,1.669546988177698,1.392056830095525,1.0,0.001,0.001,0.001,0.03329298158564958,25.691315249839626,0.9548262287016652,1,5,39
1570,1570.0,2.0689429092479643,0.016228226999467778,0.21065114032472218,0.1410780477015858,1.5884505870200192,0.9747748097074442,1.0,0.001,0.001,0.001,0.030124735496677907,30.17399594213691,0.4681866268409051,1,5,40
1571,1571.0,2.070064762082212,0.01622756472050918,0.21293927774515728,0.14640251959038528,1.5108139424459581,0.5708468696778506,1.0,0.001,0.001,0.001,0.027257987885830268,34.029577770404515,0.16056454654330357,1,5,41
1572,1572.0,2.0711863905683283,0.016226902448173333,0.21522686846513844,0.15172463212287304,1.4365154600220187,0.2662733229922633,0.0,0.001,0.001,0.001,0.024664047379470116,37.2000037191771,0.03493540044288795,1,5,41
1573,1573.0,2.0723077947511785,0.01622624018246019,0.21751391259436725,0.1570443862734723,1.3654349895919227,0.11860307614137268,0.0,0.001,0.001,0.001,0.022316952949156314,39.67791804251069,0.006931102410662833,1,5,41
1574,1574.0,2.0734289746756187,0.01622557792336967,0.21980041024252342,0.16236178301620127,1.2974541817332745,0.04902263407783106,0.0,0.001,0.001,0.001,0.020193214084944597,41.48908361519088,0.0011841417549024568,1,5,41
1575,1575.0,2.074549930386496,0.0162249156709017,0.22208636151926467,0.16767682332467318,1.2324567862052103,0.017767126519614877,0.0,0.001,0.001,0.0018444590313320618,0.01827157569446864,42.68009701672295,0.0001555409686679382,1,5,41
1576,1576.0,2.075670661928649,0.01622425342505622,0.22437176653422689,0.17298950817209666,1.1703288990820864,0.004921678224634101,0.0,0.001,0.001,0.002832523635072714,0.016532805374831604,43.30970606556799,1.1935396259348034e-05,1,5,41
1577,1577.0,2.0767911693469068,0.01622359118583317,0.22665662539702394,0.1782998385312757,1.1109591645738544,0.0006206979206788904,0.0,0.001,0.001,0.0038323338023877407,0.014959500928253667,43.44265632507277,1.8983268497333614e-07,1,5,41
1578,1578.0,2.0779114526860893,0.016222928953232477,0.22894093821724784,0.18360781537460996,1.0542389369082277,-0.0,0.0,0.001,0.001,0.004832333802387741,0.013535916195027586,43.14536630616581,0.0,1,5,41
1579,1579.0,2.0790315119910083,0.016222266727254082,0.077,0.18891343967409502,0.1053786476188108,-0.0,0.0,0.001,0.001,0.005832333802387741,10.660626439928738,34.261871177957296,0.0,2,5,41
1580,1580.0,2.080151347306466,0.016221604507897912,0.07930406295383166,0.19421671240132213,0.1655581466671939,-0.0,0.0,0.001,0.001,0.006832333802387741,9.646133702551001,34.3628330263451,0.0,2,5,41
1581,1581.0,2.0812709586772558,0.016220942295163902,0.08160757605910672,0.1995176345274789,1.315057100353214,-0.0,0.0,0.001,0.001,0.00783233380238774,8.728182713445902,44.32553522656137,0.0,2,5,41
1582,1582.0,2.0823903461481623,0.016220280089051988,0.08391053942615628,0.20481620702334924,2.399070808554145,-0.0,0.0,0.001,0.001,0.00883233380238774,7.897586310580486,54.556489388744154,0.0,2,5,41
1583,1583.0,2.0835095097639607,0.016219617889562093,0.0862129531652894,0.21011243085931344,3.4341343132977085,-0.0,0.0,0.001,0.001,0.009832333802387742,7.146031605981786,65.00706375740565,0.0,2,5,41
1584,1584.0,2.0846284495694176,0.016218955696694168,0.0885148173867931,0.21540630700534844,4.350426180456445,-0.0,0.0,0.001,0.001,0.010832333802387743,6.465996787559923,74.61284104711642,0.0,2,5,41
1585,1585.0,2.0857471656092907,0.016218293510448137,0.09081613220093232,0.220697836431028,5.133810753546793,-0.0,0.0,0.001,0.001,0.011832333802387743,5.850675838284528,82.8750985690528,0.0,2,5,41
1586,1586.0,2.086865657928329,0.01621763133082394,0.09311689771795001,0.22598702010552285,5.789443228705315,-0.0,0.0,0.001,0.001,0.012832333802387744,5.293910419278747,89.59896716710477,0.0,2,5,41
1587,1587.0,2.0879839265712716,0.01621696915782151,0.09541711404806706,0.077,6.328499075278126,-0.0,0.0,0.001,0.001,0.013832333802387745,4.790128235093845,42.95315636614259,0.0,2,6,41
1588,1588.0,2.0891019715828496,0.016216306991440766,0.09771678130148229,0.08218211246180711,6.763398936292514,-0.0,0.0,0.001,0.001,0.014832333802387746,4.334287264303463,30.982331318631807,0.0,2,6,41
1589,1589.0,2.0902197930077846,0.01621564483168166,0.10001589958837251,0.08736194139222933,7.106148454513671,-0.0,0.0,0.001,0.001,0.015832333802387747,3.9218252972584873,28.35565760081302,0.0,2,6,41
1590,1590.0,2.0913373908907897,0.016214982678544106,0.10231446901889252,0.09253948773245133,7.3678146277686976,-0.0,0.0,0.001,0.001,0.016832333802387748,3.54861427595948,29.95495289467891,0.0,2,6,41
1591,1591.0,2.092454765276569,0.016214320532028058,0.10461248970317506,0.0977147524232667,7.558411785615022,-0.0,0.0,0.001,0.001,0.01783233380238775,3.210918979064722,31.517501653666514,0.0,2,6,41
1592,1592.0,2.0935719162098168,0.016213658392133443,0.1069099617513309,0.10288773640507817,7.686930589821313,-0.0,0.0,0.001,0.001,0.01883233380238775,2.905359638539581,32.59842412335422,0.0,2,6,41
1593,1593.0,2.0946888437352196,0.01621299625886019,0.10920688527344875,0.10805844061789777,7.761412721649673,-0.0,0.0,0.001,0.001,0.01983233380238775,2.628878113802045,35.47219141457864,0.0,2,6,41
1594,1594.0,2.095805547897454,0.016212334132208236,0.11150326037959536,0.113226866001347,7.789036115650198,-0.0,0.0,0.001,0.001,0.02083233380238775,2.3787072848238853,48.28134253335739,0.0,2,6,41
1595,1595.0,2.0969220287411887,0.016211672012177512,0.11379908717981543,0.11839301349465695,7.7761984165847355,-0.0,0.0,0.001,0.001,0.021832333802387752,2.1523433578633724,60.24123876529152,0.0,2,6,41
1596,1596.0,2.0980382863110827,0.01621100989876796,0.11609436578413171,0.12355688403666845,7.72859467208742,-0.0,0.0,0.001,0.001,0.022832333802387753,1.947520806655941,71.91562869484754,0.0,2,6,41
1597,1597.0,2.0991543206517864,0.016210347791979513,0.11838909630254489,0.12871847856583232,7.651288287957067,-0.0,0.0,0.001,0.001,0.023832333802387754,1.7621896982658711,82.4358069749074,0.0,2,6,41
1598,1598.0,2.100270131807941,0.016209685691812095,0.12068327884503371,0.1338777980202095,7.5487753345192115,-0.0,0.0,0.001,0.001,0.024832333802387755,1.5944951766684579,91.38947590916725,0.0,2,6,41
1599,1599.0,2.1013857198241794,0.01620902359826565,0.12297691352155493,0.13903484333747118,7.425042640187493,-0.0,0.0,0.001,0.001,0.025832333802387756,1.4427588987274784,98.62388986026127,0.0,2,6,41
1600,1600.0,2.102501084745125,0.016208361511340114,0.12527000044204328,0.1441896154548989,7.283620197527449,-0.0,0.0,0.001,0.001,0.026832333802387757,1.305462236772976,104.1352201485384,0.0,2,6,41
1601,1601.0,2.103616226615392,0.0162076994310354,0.1275625397164116,0.14934211530938488,7.127628404897509,-0.0,0.0,0.001,0.001,0.027832333802387758,1.1812310796651084,108.00563598434253,0.0,2,6,41
1602,1602.0,2.1047311454795863,0.016207037357351458,0.12985453145455064,0.15449234383743207,6.959820634238175,-0.0,0.0,0.001,0.001,0.02883233380238776,1.0688220802280053,110.36608553383412,0.0,2,6,41
1603,1603.0,2.1058458413823047,0.016206375290288226,0.1321459757663293,0.15964030197515433,6.782621574968338,-0.0,0.0,0.001,0.001,0.02983233380238776,0.9671102114133314,111.37314460731591,0.0,2,6,41
1604,1604.0,2.106960314368135,0.01620571322984564,0.1344368727615944,0.16478599065827657,6.598161763093433,-0.0,0.0,0.001,0.001,0.03083233380238776,0.87507750665145,111.194015938935,0.0,2,6,41
1605,1605.0,2.1080745644816563,0.016205051176023614,0.13672722255017095,0.16992941082213495,6.408308666165964,-0.0,0.0,0.001,0.001,0.03183233380238776,0.791802871699843,109.99661371748869,0.0,2,6,41
1606,1606.0,2.1091885917674382,0.01620438912882209,0.1390170252418618,0.17507056340167704,6.214694659396546,-0.0,0.0,0.001,0.001,0.03283233380238776,0.7164528660223446,107.94303831447901,0.0,2,6,41
1607,1607.0,2.110302396270042,0.016203727088241013,0.14130628094644804,0.18020944933146196,6.018742196048259,-0.0,0.0,0.001,0.001,0.03383233380238776,0.6482733614361211,105.18541517589875,0.0,2,6,41
1608,1608.0,2.11141597803402,0.016203065054280305,0.14359498977368865,0.18534606954566057,5.821686446085462,-0.0,0.0,0.001,0.001,0.03483233380238776,0.5865819945433522,101.86342027956408,0.0,2,6,41
1609,1609.0,2.1125293371039153,0.0162024030269399,0.14588315183332082,0.1904804249780556,5.624595650651328,-0.0,0.0,0.001,0.001,0.03583233380238776,0.5307613374089902,98.10301491464031,0.0,2,6,41
1610,1610.0,2.1136424735242625,0.016201741006219746,0.1481707672350597,0.19561251656204184,5.428389416069889,-0.0,0.0,0.001,0.001,0.03683233380238776,0.4802527181344635,94.01604052150748,0.0,2,6,41
1611,1611.0,2.114755387339587,0.016201078992119766,0.15045783608859856,0.20074234523062626,5.233855149474291,-0.0,0.0,0.001,0.001,0.03783233380238776,0.4345506294815395,89.70041329105531,0.0,2,6,41
1612,1612.0,2.1158680785944046,0.01620041698463988,0.15274435850360865,0.2058699119164282,5.041662818637532,-0.0,0.0,0.001,0.001,0.038832333802387764,0.3931976695859771,85.24072351836668,0.0,2,6,41
1613,1613.0,2.116980547333224,0.016199754983780047,0.15503033458973944,0.21099521755167958,4.852378200928396,-0.0,0.0,0.001,0.001,0.039832333802387765,0.3557799641259319,80.70909405971571,0.0,2,6,41
1614,1614.0,2.1180927936005434,0.016199092989540188,0.15731576445661838,0.2161182630682249,4.666474770355155,-0.0,0.0,0.001,0.001,0.040832333802387766,0.3219230241286346,76.16619003904144,0.0,2,6,41
1615,1615.0,2.1192048174408527,0.016198431001920234,0.15960064821385098,0.22123904939752162,4.484344357231162,-0.0,0.0,0.001,0.001,0.04183233380238777,0.29128799795888166,71.66230100586625,0.0,2,6,41
1616,1616.0,2.120316618898633,0.016197769020920127,0.1618849859710209,0.22635757747064014,4.306306701953383,-0.0,0.0,0.001,0.001,0.04283233380238777,0.2635682799779784,67.23843904836966,0.0,2,6,41
1617,1617.0,2.1214281980183562,0.01619710704653979,0.1641687778376899,0.077,4.132618012594733,-0.0,0.0,0.001,0.001,0.04383233380238777,0.23848644193145294,23.643646254914348,0.0,2,7,41
1618,1618.0,2.1225395548444856,0.016196445078779174,0.1664520239233978,0.08201171504769138,3.96347862535409,-0.0,0.0,0.001,0.001,0.04483233380238777,0.21579145635383862,11.897045187430166,0.0,2,7,41
1619,1619.0,2.1236506894214755,0.016195783117638196,0.16873472433766254,0.08702123391009384,3.799039857275566,0.4532286022205368,1.0,0.001,0.001,0.001,0.1952561842014268,8.206026540232505,0.1012150346554299,2,7,42
1620,1620.0,2.124761601793771,0.016195121163116798,0.17101687918998013,0.0920285574903703,3.6394101319431083,1.4007399512575713,1.0,0.001,0.001,0.001,0.1766751015683728,7.309770847416397,0.9667750648491753,2,7,43
1621,1621.0,2.125872292005809,0.016194459215214917,0.17329848858982472,0.09703368669130866,3.4846604509889922,2.1695821765804575,1.0,0.001,0.001,0.001,0.15986224273436736,6.699025323312523,2.3193303880806235,2,7,44
1622,1622.0,2.126982760102017,0.01619379727393247,0.17557955264664854,0.10203662241532192,3.3348292771451162,2.8898999728327492,1.0,0.001,0.001,0.001,0.1446493389572028,6.135329589118144,4.115058667323015,2,7,45
1623,1623.0,2.1280930061268135,0.016193135339269416,0.177860071469882,0.10703736556444836,3.1899268881415894,2.8575291714803526,1.0,0.001,0.001,0.001,0.13088413438264368,7.845739139909509,4.023386502781441,2,7,46
1624,1624.0,2.1292030301246085,0.016192473411225667,0.1801400451689336,0.11203591704035168,3.049939254952347,2.0248316270895543,1.0,0.001,0.001,0.001,0.11842886221666288,13.398349384169212,2.0201715041307575,2,7,47
1625,1625.0,2.130312832139803,0.016191811489801172,0.18241947385318996,0.11703227774432122,2.9148314926429904,1.4281777642956397,1.0,0.001,0.001,0.001,0.10715886590906165,19.129081457502924,1.00502055377044,2,7,48
1626,1626.0,2.131422412216789,0.016191149574995845,0.18469835763201584,0.12202644857727199,2.784550927338113,1.000656590029002,1.0,0.001,0.001,0.001,0.09696135154881697,25.0606123262923,0.49337885081120647,2,7,49
1627,1627.0,2.1325317703999493,0.01619048766680964,0.18697669661475413,0.12701843043974495,2.6590298185454,0.6026077619920543,1.0,0.001,0.001,0.001,0.08773425898470853,30.701876115514665,0.178928636359439,2,7,50
1628,1628.0,2.133640906733659,0.016189825765242492,0.1892544909107259,0.13200822423190717,2.538187772207881,0.28182655398074374,0.0,0.001,0.001,0.001,0.07938524037302187,35.76306831578204,0.03913580127576147,2,7,50
1629,1629.0,2.1347498212622833,0.016189163870294315,0.1915317406292303,0.1369958308535518,2.4219338763641374,0.12604856885530386,0.0,0.001,0.001,0.001,0.07183073592928914,40.09227991389505,0.007828638649358786,2,7,50
1630,1630.0000000000002,2.1358585140301787,0.01618850198196506,0.19380844587954466,0.14198125120409852,2.310168588143081,0.052458492224523964,0.0,0.001,0.001,0.001,0.0649951376338808,43.62783628236275,0.0013559448221770812,2,7,50
1631,1631.0,2.136966985081693,0.016187840100254654,0.19608460677092443,0.14696448618259336,2.202785397972622,0.019254011152643066,0.0,0.001,0.001,0.0018173360488759666,0.058810032521532524,46.36631267349139,0.0001826639511240335,2,7,50
1632,1632.0000000000002,2.1380752344611644,0.01618717822516303,0.1983602234126033,0.1519455366877092,2.0996722943107327,0.005486488069083245,0.0,0.001,0.001,0.002802504063533651,0.0532135179813943,48.34136418944736,1.4831985342315567e-05,2,7,50
1633,1633.0,2.139183262212924,0.01618651635669012,0.20063529591379303,0.15692440361774562,2.0007130498865346,0.0007683906140005237,0.0,0.001,0.001,0.003802213142908678,0.04814958221489493,49.60943798128431,2.909206249729192e-07,2,7,50
1634,1634.0000000000002,2.140291068381292,0.016185854494835863,0.20290982438368363,0.16190108787062926,1.9057883483440317,-0.0,0.0,0.001,0.001,0.004802213142908678,0.043567543650835684,50.23992110293543,0.0,2,7,50
1635,1635.0,2.1413986530105813,0.016185192639600193,0.2051838089314432,0.16687559034391394,1.8147767682902054,-0.0,0.0,0.001,0.001,0.005802213142908678,0.039421543707191115,50.308274456217916,0.0,2,7,50
1636,1636.0000000000002,2.1425060161450946,0.01618453079098305,0.2074572496662181,0.17184791193478072,1.727555640042827,-0.0,0.0,0.001,0.001,0.006802213142908678,0.03567008782300655,49.89126476730937,0.0,2,7,50
1637,1637.0,2.143613157829127,0.016183868948984353,0.20973014669713275,0.1768180535400381,1.6440017888336047,-0.0,0.0,0.001,0.001,0.007802213142908678,0.03227563016688516,49.06371411844839,0.0,2,7,50
1638,1638.0000000000002,2.144720078106964,0.016183207113604048,0.2120025001332899,0.1817860160561222,1.5639921768332365,-0.0,0.0,0.001,0.001,0.008802213142908678,0.029204197865687904,47.89636286827872,0.0,2,7,50
1639,1639.0,2.145826777022882,0.016182545284842066,0.21427431008377038,0.186751800379097,1.4874044551119385,-0.0,0.0,0.001,0.001,0.009802213142908679,0.026425050992600313,46.4545514245226,0.0,2,7,50
1640,1640.0000000000002,2.1469332546211497,0.016181883462698325,0.21654557665763324,0.19171540740465426,1.4141174355190027,-0.0,0.0,0.001,0.001,0.01080221314290868,0.023910374911613044,44.79750046092309,0.0,2,7,50
